p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
2.84702079797124e-15	1.40226498822862	0.759	0.396	5.44617996527111e-10	chr7-50745691-50794203	2
6.87503304975794e-15	1.01540357566092	0.881	0.577	1.3151525722204e-09	chr8-133522116-133576268	2
6.96818788890269e-15	2.39480006590411	0.554	0.135	1.33297253401975e-09	chr1-235072983-235075989	2
7.7853350515217e-13	0.96091071558326	0.86	0.595	1.48928788334579e-07	chr8-133447002-133520787	2
9.65285323633343e-12	1.40802865028955	0.662	0.288	1.84653290699117e-06	chr7-50701544-50726131	2
1.1713730346536e-11	4.75321430538699	0.349	0.018	2.24076633291025e-06	chr1-240595483-240598738	2
4.72349321461836e-11	2.88621565220674	0.403	0.054	9.03575910997205e-06	chr2-217896878-217900845	2
1.02162488632352e-09	5.43332766946243	0.288	0.009	0.000195430711004372	chr11-3041382-3044477	2
1.17014830059227e-09	1.6435207257919	0.532	0.189	0.000223842349013498	chr1-207807156-207814549	2
1.60290632624886e-09	1.23491507709011	0.647	0.324	0.00030662636277345	chr19-12994906-13019374	2
2.12967180979982e-09	12.8630392538793	0.266	0	0.000407393439183846	chr12-101737598-101748884	2
8.20420944942227e-09	2.24061654608391	0.385	0.081	0.00156941604241778	chr1-202106870-202109160	2
1.7096630980367e-08	4.79974112131377	0.259	0.009	0.00327048292675832	chr18-12009398-12013862	2
1.87590234154211e-08	1.71364863890629	0.442	0.162	0.00358848862522957	chr8-61689509-61702623	2
2.20787896453657e-08	3.19676166625958	0.299	0.036	0.00422353998642059	chr1-225815777-225818688	2
2.80416255349594e-08	3.37570721458003	0.284	0.027	0.00536419471508452	chr4-183987156-183990082	2
5.25277118735602e-08	12.4022469214202	0.227	0	0.0100482361151408	chr12-124966730-124968845	2
6.97351843314037e-08	12.2267834032539	0.223	0	0.0133399223514915	chr16-85637385-85640630	2
9.51920408212794e-08	2.63520584349374	0.309	0.054	0.0182096662568658	chr11-72012075-72016172	2
1.12442131173478e-07	1.9501704712024	0.381	0.108	0.0215095050406992	chr1-229886826-229889976	2
1.13669347355812e-07	2.38709744707855	0.327	0.072	0.0217442641330827	chr8-144498322-144504619	2
1.2544259514043e-07	2.02552478367769	0.371	0.099	0.0239964157947934	chr4-72567368-72570480	2
1.61915435312924e-07	12.5608753729498	0.212	0	0.0309734512827504	chr14-81727105-81730268	2
2.21305659236714e-07	3.05133863741922	0.27	0.036	0.0423344447780279	chr1-225841774-225851818	2
2.23587589748827e-07	2.7980076555866	0.284	0.045	0.042770964393412	chr6-81751940-81754504	2
2.82117160139958e-07	12.2222711715694	0.205	0	0.0539673200318132	chr18-49021149-49022418	2
2.84306113534179e-07	3.68715899196501	0.241	0.018	0.0543860536824073	chr6-41712232-41714063	2
3.23129857232273e-07	1.87310220021746	0.371	0.108	0.0618128029093904	chr5-134505642-134507182	2
3.67539575795104e-07	3.14495676434057	0.255	0.027	0.0703081156121487	chr12-6551538-6554913	2
5.18302432413533e-07	3.63429444728658	0.234	0.018	0.0991481455061143	chr8-22103091-22105526	2
5.44118612184589e-07	2.04133515972208	0.331	0.081	0.104086625799239	chr12-101617945-101620958	2
6.77012752147088e-07	3.63634410360002	0.237	0.027	0.129508477409225	chr1-54272636-54275868	2
7.27556297190381e-07	2.86700083818044	0.266	0.045	0.139177154314737	chr1-93962676-93966397	2
1.04127655115415e-06	0.694789654130896	0.781	0.541	0.199189956576482	chr1-234598963-234614380	2
1.05083699466405e-06	2.93593709993347	0.248	0.036	0.201018812057265	chr7-151246830-151250302	2
