p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
2.20039975053809e-13	2.80498870690671	0.509	0.096	4.20923269879433e-08	chr1-235072983-235075989	3
1.32194368729906e-10	3.81059185382837	0.358	0.035	2.52879895718186e-05	chr1-240595483-240598738	3
3.97397901419035e-10	1.3305893651279	0.685	0.357	7.60198341540528e-05	chr1-234956838-234964911	3
6.46328519166218e-10	3.7522471404911	0.339	0.035	0.000123638767745382	chr1-202106870-202109160	3
1.31177186178373e-08	2.34693319238829	0.4	0.104	0.00250934086528058	chr1-229886826-229889976	3
1.9073508431516e-08	2.07865030402267	0.418	0.113	0.00364864772189842	chr8-144498322-144504619	3
2.31265039281057e-08	1.98406672782217	0.43	0.139	0.00442396144242306	chr1-226944283-226947333	3
3.89084566574998e-08	0.865202441385345	0.776	0.565	0.00744295430783976	chr1-155123709-155137365	3
5.89575834400082e-08	12.1438432761702	0.224	0	0.0112782319665729	chr11-3041382-3044477	3
6.88069688197636e-08	3.16293831208698	0.297	0.043	0.0131623602934079	chr1-54272636-54275868	3
7.43110939760473e-08	3.49144290495787	0.273	0.026	0.014215266411054	chr4-183987156-183990082	3
8.33408693047941e-08	1.40843839113115	0.552	0.304	0.0159426082527913	chr1-206684373-206694759	3
9.53203135069528e-08	1.94641375044386	0.43	0.165	0.018234204051999	chr1-207807156-207814549	3
1.08492939908155e-07	3.51823485369875	0.267	0.026	0.0207540484467906	chr16-75243802-75246325	3
1.61234240154094e-07	3.80436729417714	0.248	0.017	0.0308431427360373	chr10-43025691-43028889	3
2.29602327271587e-07	3.64748298695438	0.255	0.026	0.043921547593091	chr1-1157278-1159120	3
2.36055463205325e-07	12.7513543684681	0.206	0	0.0451559937783995	chr10-133364454-133366030	3
3.07705789333978e-07	2.84101378200807	0.291	0.052	0.058862271264854	chr7-2522317-2524871	3
3.72729335048611e-07	12.5062797901963	0.2	0	0.0713008854187891	chr1-107597217-107599906	3
3.9758763011268e-07	2.10751884936514	0.358	0.104	0.0760561281147749	chr12-124421632-124423962	3
4.19339805840827e-07	4.6543859125143	0.218	0.009	0.0802171888185152	chr1-228829808-228831584	3
4.5717805425013e-07	2.46517571632104	0.309	0.061	0.0874554187097244	chr1-230158089-230160161	3
5.07876121151935e-07	3.33727570904225	0.248	0.026	0.0971536547196383	chr12-124678977-124680444	3
7.92435663687372e-07	3.17008600394497	0.255	0.035	0.151588187849412	chr16-2081596-2083047	3
8.33767271664862e-07	4.89551425671052	0.206	0.009	0.159494676465858	chr17-66975307-66979103	3
9.21719127075291e-07	12.1810954075077	0.188	0	0.176319338694741	chr3-18841196-18844376	3
9.21719127075291e-07	12.2280870682975	0.188	0	0.176319338694741	chr9-1200375-1201759	3
9.36801118628573e-07	3.35356076182541	0.242	0.026	0.179204433186934	chr4-20882115-20884480	3
1.09627377472477e-06	3.35404828629706	0.236	0.026	0.2097105954622	chr1-177274361-177277083	3
1.10207001843667e-06	4.1917740370576	0.218	0.017	0.210819382106825	chr6-41712232-41714063	3
1.16532258666389e-06	3.33946053016515	0.236	0.026	0.222919218893282	chr5-171436503-171437943	3
1.25026680022818e-06	2.45784169567912	0.297	0.07	0.23916853728285	chr1-232377343-232379921	3
1.30023598670884e-06	3.8515655483694	0.218	0.017	0.248727342841482	chr12-122840642-122843037	3
1.44365966036778e-06	12.082489108424	0.182	0	0.276163431070393	chr19-38003103-38005329	3
1.45747404795223e-06	3.00281813488967	0.248	0.035	0.278806040528975	chr1-107680397-107684757	3
1.67807916000635e-06	2.85487175856937	0.255	0.043	0.321006474834256	chr1-37604956-37606804	3
1.71584769295054e-06	3.30145901769229	0.23	0.026	0.32823136857528	chr3-194312092-194314303	3
1.73117952222088e-06	2.61915054286078	0.267	0.043	0.331164255523721	chr1-236147386-236151687	3
2.03249860134875e-06	5.1417037542402	0.194	0.009	0.388804787446407	chr10-28938521-28941133	3
2.25528928417537e-06	12.0964924488977	0.176	0	0.431423308327044	chr1-246007958-246009299	3
2.25528928417537e-06	12.1072271526354	0.176	0	0.431423308327044	chr11-119683486-119685249	3
2.25999414155447e-06	3.60099081279805	0.224	0.026	0.43232331931452	chr16-11296378-11298437	3
3.16549049718648e-06	3.95471673533499	0.206	0.017	0.60553933916879	chr11-58922305-58925243	3
3.22131785231287e-06	2.46930216342193	0.261	0.043	0.616218777240339	chr14-35335230-35337713	3
3.31808150268631e-06	2.87264978522046	0.248	0.043	0.634729082974875	chr1-148387938-148389422	3
3.51425978555562e-06	12.0464444352809	0.17	0	0.672256811418077	chr1-65072290-65074287	3
3.51425978555562e-06	11.8748402303687	0.17	0	0.672256811418077	chr16-85637385-85640630	3
3.51425978555562e-06	12.384045115791	0.17	0	0.672256811418077	chr22-33539894-33540998	3
3.5982628778777e-06	1.88184562297279	0.345	0.104	0.688326098960736	chr1-234973347-234976032	3
4.59190527409263e-06	1.01915651836534	0.588	0.365	0.878403927502275	chr6-73511670-73522485	3
4.7021520992522e-06	2.90414110620883	0.242	0.043	0.899493483674351	chr8-138788827-138792802	3
5.07343520181118e-06	3.85961861763021	0.2	0.017	0.970517713495268	chr1-218459252-218461022	3
5.09957911674844e-06	4.74212372656294	0.182	0.009	0.975518887559276	chr5-91365343-91375321	3
5.14258090237277e-06	2.79769103616686	0.242	0.043	0.983744871138498	chr1-179090422-179093145	3
5.46240522807941e-06	11.9405276953902	0.164	0	1	chr2-26000516-26003432	3
5.46240522807941e-06	11.9824770775507	0.164	0	1	chr16-31112447-31115060	3
5.67251164442693e-06	1.61090849971196	0.382	0.157	1	chr1-225879600-225883670	3
6.21329409830779e-06	2.70485508852385	0.242	0.043	1	chr1-161013128-161014647	3
6.38005906393497e-06	2.52825369286778	0.255	0.052	1	chr1-9835303-9836969	3
7.21955923786351e-06	2.38741767150409	0.267	0.061	1	chr1-241615147-241616964	3
8.46989840675909e-06	12.1092675219567	0.158	0	1	chr5-149153539-149154694	3
8.46989840675909e-06	12.1422829434212	0.158	0	1	chr10-132630861-132632678	3
