p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
2.86853051085047e-29	4.99744093068265	0.424	0.015	5.48732675542629e-24	chr1-240595483-240598738	2
3.36423626181762e-28	3.54878940930261	0.465	0.045	6.4355821146814e-23	chr1-202106870-202109160	2
3.38561827379308e-28	2.13723160552096	0.637	0.17	6.47648462066974e-23	chr1-235072983-235075989	2
5.00074510055783e-28	2.05165553254146	0.649	0.197	9.5661253326611e-23	chr1-206684373-206694759	2
7.27542359459962e-24	2.4876658510008	0.506	0.102	1.39174488110534e-18	chr1-229886826-229889976	2
1.74182878955611e-22	2.90114731454769	0.437	0.068	3.33201396469346e-17	chr6-81751940-81754504	2
1.57971857248613e-20	3.63438381683192	0.355	0.034	3.02190684605161e-15	chr8-138788827-138792802	2
2.6581654476521e-20	12.6863562319878	0.282	0	5.08491101143161e-15	chr17-16285620-16287158	2
6.11208779860303e-20	4.24582849453464	0.322	0.023	1.16920572334597e-14	chr17-66975307-66979103	2
2.23177429434078e-19	12.8165158136024	0.269	0	4.26925031861626e-14	chr10-28938521-28941133	2
2.57769989045632e-18	4.65944106481397	0.298	0.023	4.93098522844951e-13	chr1-169128528-169137890	2
4.05777288194821e-18	3.63391540751041	0.314	0.03	7.762276056794e-13	chr15-42023942-42025775	2
9.03897846132038e-18	2.9638828932232	0.351	0.049	1.72910234577982e-12	chr1-226697047-226699233	2
1.464068832294e-17	2.40163737945119	0.404	0.083	2.80067583204848e-12	chr1-234973347-234976032	2
2.63403697242029e-17	0.867103446516264	0.824	0.572	5.03875468602167e-12	chr1-155123709-155137365	2
5.795019323163e-17	12.1485268840007	0.237	0	1.10855242640514e-11	chr11-3041382-3044477	2
5.94967871581849e-17	2.5760104350279	0.376	0.076	1.13813784026378e-11	chr1-54272636-54275868	2
8.20960635189012e-17	2.43748720750646	0.384	0.076	1.57044843747847e-11	chr4-183987156-183990082	2
1.01664489987545e-16	3.23360696346147	0.314	0.042	1.94478069476775e-11	chr1-107680397-107684757	2
1.23917752917873e-16	3.715388176724	0.286	0.023	2.37047226266716e-11	chr6-41712232-41714063	2
1.28605706476077e-16	4.98079603373384	0.257	0.011	2.46015000146347e-11	chr2-26000516-26003432	2
1.56325078014004e-16	3.38745927824935	0.298	0.03	2.99040494736108e-11	chr1-161013128-161014647	2
2.26784708921015e-16	12.5704214171848	0.229	0	4.33825541083366e-11	chr5-59356340-59358872	2
4.14278600855089e-16	4.21583463800537	0.261	0.015	7.92490106719734e-11	chr10-43025691-43028889	2
4.46964034372257e-16	12.5649903800882	0.224	0	8.55015379912065e-11	chr10-132630861-132632678	2
5.42952665091632e-16	6.08457997351113	0.233	0.004	1.03863587116039e-10	chr1-93591316-93593418	2
8.26913065117834e-16	3.80368253961597	0.269	0.023	1.58183507878651e-10	chr2-168856099-168857337	2
8.78739154692736e-16	12.5126915388625	0.22	0	1.68097527857792e-10	chr1-107597217-107599906	2
9.41287296387227e-16	4.06192098215364	0.261	0.019	1.80062612075098e-10	chr5-91365343-91375321	2
9.55237707319993e-16	3.44695035481176	0.286	0.03	1.82731241984071e-10	chr4-20882115-20884480	2
9.9332598674222e-16	2.96505104652402	0.31	0.042	1.90017301307866e-10	chr6-53614623-53616765	2
1.48092748177621e-15	2.887335929709	0.314	0.045	2.83292541698898e-10	chr1-77467705-77469996	2
1.49843509164878e-15	1.06629789065908	0.722	0.394	2.86641642421862e-10	chr6-73511670-73522485	2
2.07221727086911e-15	2.8900500900214	0.306	0.042	3.96402730613635e-10	chr1-232377343-232379921	2
3.04183768422982e-15	3.07708008489032	0.294	0.038	5.8188529796706e-10	chr20-6707142-6709360	2
3.70862216308834e-15	1.86352705532679	0.445	0.136	7.09437168065821e-10	chr1-236147386-236151687	2
5.02332492206056e-15	1.97650279305474	0.42	0.133	9.60931917640652e-10	chr5-91024015-91029174	2
6.31269548099656e-15	2.139438207205	0.392	0.102	1.20758076934176e-09	chr2-217896878-217900845	2
6.58056603857805e-15	12.2834151644189	0.208	0	1.25882279978375e-09	chr16-31112447-31115060	2
8.36956017086484e-15	4.84972213428505	0.233	0.011	1.60104664332542e-09	chr20-43557463-43560053	2
8.92492432956225e-15	2.43329467394351	0.339	0.064	1.70728447469928e-09	chr1-197994390-197996003	2
9.19286689106613e-15	3.74686152082683	0.257	0.023	1.7585402790596e-09	chr1-177274361-177277083	2
9.19421007191962e-15	2.70307252132181	0.327	0.064	1.75879722149779e-09	chr6-39088169-39094010	2
1.35334281880203e-14	5.43190843711965	0.22	0.008	2.58886361179915e-09	chr18-9987313-9988952	2
2.21817137932931e-14	2.87759455972499	0.294	0.045	4.24322875837421e-09	chr16-75243802-75246325	2
2.24258804059766e-14	2.55609802893964	0.314	0.053	4.28993636638088e-09	chr1-230750644-230753225	2
2.69953352703224e-14	3.9776841855359	0.237	0.015	5.16404566520106e-09	chr8-138672338-138673981	2
2.89387716079553e-14	4.68402407089649	0.22	0.008	5.5358133759722e-09	chr6-80456914-80458176	2
4.27608411255003e-14	2.99190516670028	0.278	0.038	8.17989234226146e-09	chr1-217076183-217079144	2
4.82258308887705e-14	12.2732474690382	0.196	0	9.22531209403647e-09	chr1-99409087-99411184	2
4.82258308887705e-14	12.5874530590132	0.196	0	9.22531209403647e-09	chr6-45606991-45609081	2
6.99802330042996e-14	2.57517412195857	0.306	0.057	1.33867986923245e-08	chr11-58922305-58925243	2
7.34859183388377e-14	3.56602812418477	0.249	0.027	1.40574152627096e-08	chr12-124678977-124680444	2
7.35941032210847e-14	2.93554220289952	0.282	0.042	1.40781103815742e-08	chr16-11296378-11298437	2
8.44687136942946e-14	2.75750776787133	0.294	0.049	1.61583581174364e-08	chr1-172498889-172500583	2
9.32325809860624e-14	12.7163691292128	0.192	0	1.78348333471478e-08	chr1-206514320-206515615	2
9.32325809860624e-14	12.1803415728071	0.192	0	1.78348333471478e-08	chr2-75549270-75550426	2
9.32325809860624e-14	12.1313955867812	0.192	0	1.78348333471478e-08	chr11-119683486-119685249	2
1.05053879546985e-13	5.92752326672657	0.2	0.004	2.00961768340609e-08	chr4-155758595-155759499	2
1.30504712302015e-13	4.94952914550211	0.208	0.008	2.49647684351017e-08	chr11-58843406-58845911	2
1.79822247259609e-13	12.4329064547259	0.188	0	3.43989169672796e-08	chr13-98266086-98267750	2
2.00520236638667e-13	6.19929390239862	0.196	0.004	3.83583181475571e-08	chr1-175519923-175522013	2
