p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.000343646229989137	3.01032703572537	1	0.182	1	chr22-45333921-45337625	7
0.00197022137200593	13.73385894772	0.714	0	1	chr6-34390927-34394089	7
0.00197022137200593	14.2111090710948	0.714	0	1	chr7-91595994-91597703	7
0.00197022137200593	14.3815304466684	0.714	0	1	chr8-100380906-100381813	7
0.00197022137200593	13.6800566026324	0.714	0	1	chr9-83706945-83709264	7
0.00197022137200593	13.2142062936558	0.714	0	1	chr10-132516260-132520947	7
0.00197022137200593	13.5031438097841	0.714	0	1	chr14-69191000-69192460	7
0.00197022137200593	13.4552019012041	0.714	0	1	chr20-24990645-24995546	7
0.00503564392831949	3.50974701707451	0.714	0.091	1	chr4-73067017-73070780	7
0.00503564392831949	3.74813636555143	0.714	0.091	1	chr6-144094577-144096451	7
0.00503564392831949	3.32859514504937	0.714	0.091	1	chr19-23403278-23404124	7
0.00699945987973358	3.14302616803223	0.714	0.091	1	chr20-2329688-2330759	7
0.00699945987973358	3.307754766537	0.714	0.091	1	chr22-21000290-21003339	7
0.00750545494947753	13.3037495553997	0.571	0	1	chr1-13798720-13802251	7
0.00750545494947753	13.7990198330309	0.571	0	1	chr1-153649244-153650544	7
0.00750545494947753	13.4181348637008	0.571	0	1	chr1-226869949-226871982	7
0.00750545494947753	13.0240472496644	0.571	0	1	chr1-235072983-235075989	7
0.00750545494947753	13.9122776453462	0.571	0	1	chr2-46846799-46848844	7
0.00750545494947753	14.3404464913601	0.571	0	1	chr2-174312539-174313559	7
0.00750545494947753	13.7318912417837	0.571	0	1	chr3-15685195-15686455	7
0.00750545494947753	13.4019309503256	0.571	0	1	chr4-40842075-40843744	7
0.00750545494947753	13.8439676871176	0.571	0	1	chr4-172981945-172982730	7
0.00750545494947753	13.1093555649011	0.571	0	1	chr8-33511923-33514258	7
0.00750545494947753	13.6644044255777	0.571	0	1	chr8-42895656-42898570	7
0.00750545494947753	13.1428775702203	0.571	0	1	chr9-112332434-112334902	7
0.00750545494947753	13.3977146250528	0.571	0	1	chr10-33271906-33274219	7
0.00750545494947753	13.1421285583347	0.571	0	1	chr12-27709716-27711983	7
0.00750545494947753	13.8725703375035	0.571	0	1	chr12-51429879-51431318	7
0.00750545494947753	13.2500030803998	0.571	0	1	chr12-52278324-52281467	7
0.00750545494947753	13.534331740777	0.571	0	1	chr15-86402621-86404583	7
0.00750545494947753	13.3134983377575	0.571	0	1	chr15-92819124-92821276	7
0.00750545494947753	13.7578583290042	0.571	0	1	chr17-7380202-7381896	7
0.00750545494947753	13.2307485627977	0.571	0	1	chrX-20140961-20142453	7
0.00962564476805131	3.14843639476966	0.714	0.091	1	chr19-11737630-11739625	7
0.0100150393590717	2.62378395441832	0.714	0.182	1	chr8-25457089-25459855	7
0.0134247849130489	2.53749370600598	0.714	0.182	1	chr1-151368038-151373385	7
0.0152715553848671	1.30529355484271	0.857	0.455	1	chr1-246565111-246567992	7
0.0176325368088342	2.76501583578371	0.714	0.091	1	chr8-119982237-119983793	7
0.0178225215832187	2.17789425689215	0.714	0.182	1	chr1-100248927-100250689	7
0.0178225215832187	2.25573745447362	0.714	0.182	1	chr14-20680856-20687921	7
0.0218849283803752	3.02000545560579	0.571	0.091	1	chr3-81676483-81677773	7
0.0218849283803752	2.94962565383859	0.571	0.091	1	chr5-71956485-71958028	7
0.0218849283803752	3.23157360585922	0.571	0.091	1	chr7-65080615-65081818	7
0.0218849283803752	3.39997926520116	0.571	0.091	1	chr7-118854587-118855998	7
0.0218849283803752	3.08156462758692	0.571	0.091	1	chr8-74072797-74074105	7
0.0218849283803752	3.53943749261351	0.571	0.091	1	chr9-33414941-33416985	7
0.0218849283803752	3.00711126547335	0.571	0.091	1	chr9-85401753-85403005	7
0.0218849283803752	3.510884836858	0.571	0.091	1	chr12-121351307-121353519	7
0.0218849283803752	2.97425092875327	0.571	0.091	1	chr15-43492505-43493851	7
0.0218849283803752	3.38173296354922	0.571	0.091	1	chr16-3003475-3005367	7
0.0218849283803752	2.91657922776869	0.571	0.091	1	chr19-6463745-6465356	7
0.0218849283803752	2.94564848152868	0.571	0.091	1	chr20-33443180-33445157	7
0.0222068917373775	1.87446025178771	0.714	0.273	1	chr7-73520258-73523145	7
0.0222068917373775	1.8529456912813	0.714	0.273	1	chr9-3524396-3528031	7
0.0234347067695759	2.1437653249837	0.714	0.182	1	chr4-122731978-122733693	7
0.0234347067695759	2.1101639210445	0.714	0.182	1	chr5-151353979-151355123	7
0.0234347067695759	2.4621740127552	0.714	0.182	1	chr6-79076212-79080133	7
0.0234347067695759	2.21126818562381	0.714	0.182	1	chr20-10433150-10436152	7
0.0257188827835401	13.4298287073525	0.429	0	1	chr1-37463882-37466579	7
0.0257188827835401	13.0805324913912	0.429	0	1	chr1-45802608-45805004	7
0.0257188827835401	13.151557857249	0.429	0	1	chr1-65169809-65171861	7
0.0257188827835401	13.6548347597545	0.429	0	1	chr1-70717193-70718778	7
0.0257188827835401	13.2654361692669	0.429	0	1	chr1-77831860-77833462	7
0.0257188827835401	13.4712520217621	0.429	0	1	chr1-94653863-94655113	7
0.0257188827835401	12.7583327070939	0.429	0	1	chr1-95233408-95235136	7
0.0257188827835401	13.2718270087105	0.429	0	1	chr1-95640472-95642622	7
0.0257188827835401	13.2087808643476	0.429	0	1	chr1-101244833-101246162	7
0.0257188827835401	13.1539424897331	0.429	0	1	chr1-160159298-160160556	7
0.0257188827835401	13.6055887888492	0.429	0	1	chr1-165327607-165328922	7
0.0257188827835401	12.6127513541558	0.429	0	1	chr1-165629784-165632546	7
0.0257188827835401	12.6994773440296	0.429	0	1	chr1-167720746-167723302	7
0.0257188827835401	12.8765517223055	0.429	0	1	chr1-177588852-177589896	7
0.0257188827835401	12.7150386762772	0.429	0	1	chr1-205210401-205212180	7
0.0257188827835401	13.3430061654174	0.429	0	1	chr1-210373168-210375086	7
