chr1	526382	526907
chr1	816578	816684
chr1	868453	868919
chr1	1772784	1773489
chr1	1788662	1789378
chr1	1823978	1824541
chr1	1825824	1826542
chr1	2179541	2180570
chr1	2341967	2342846
chr1	2385148	2385906
chr1	2549000	2549824
chr1	2711934	2712520
chr1	3250440	3251189
chr1	3276408	3276657
chr1	3445799	3446404
chr1	3684368	3684801
chr1	4362872	4363354
chr1	4471074	4471816
chr1	4656894	4657894
chr1	4674196	4674734
chr1	4708942	4710027
chr1	4789977	4790624
chr1	5554550	5555055
chr1	5646854	5647352
chr1	5657913	5658574
chr1	5787142	5788023
chr1	6217589	6218634
chr1	6319380	6320066
chr1	6355068	6355713
chr1	6472792	6473654
chr1	6935764	6936215
chr1	6962508	6963531
chr1	6969761	6970711
chr1	6988640	6989182
chr1	7064298	7064796
chr1	7258669	7259517
chr1	7391832	7392688
chr1	7399929	7400543
chr1	7708701	7709447
chr1	7777369	7778367
chr1	7950568	7951215
chr1	8030785	8031754
chr1	8035945	8036588
chr1	8064692	8065615
chr1	8077323	8078121
chr1	8108592	8109140
chr1	8130567	8131675
chr1	8143784	8144809
chr1	8229656	8230419
chr1	8241994	8243026
chr1	8304022	8305041
chr1	8318889	8320069
chr1	8326453	8327128
chr1	8359938	8360509
chr1	8403456	8403955
chr1	8424358	8425010
chr1	8472172	8473379
chr1	8475388	8476264
chr1	8484250	8485244
chr1	8526935	8527821
chr1	8546874	8547394
chr1	8671950	8672654
chr1	8689816	8690789
chr1	8697883	8698643
chr1	8762137	8762853
chr1	8789702	8790699
chr1	8801984	8802808
chr1	8829981	8830717
chr1	8832153	8832668
chr1	8950104	8950668
chr1	9061524	9062907
chr1	9087232	9087803
chr1	9130229	9130917
chr1	9136125	9136804
chr1	9444496	9445315
chr1	9494955	9497153
chr1	9497857	9498454
chr1	9542834	9543592
chr1	9602289	9603151
chr1	9613554	9614384
chr1	9666758	9667384
chr1	9728067	9728839
chr1	9806430	9807290
chr1	9875161	9875805
chr1	9903441	9904206
chr1	9961545	9962420
chr1	9970981	9971918
chr1	10162017	10162411
chr1	10169113	10169887
chr1	10177068	10177870
chr1	10498545	10499454
chr1	10575892	10576865
chr1	10582961	10583728
chr1	10656697	10657528
chr1	10695846	10695894
chr1	10695908	10697173
chr1	10851509	10852329
chr1	10953166	10953794
chr1	11131613	11132728
chr1	11211843	11212831
chr1	11219007	11219539
chr1	11230012	11230646
chr1	11315847	11316901
chr1	11464103	11464779
chr1	11482117	11482671
chr1	11515476	11516216
chr1	11629534	11630107
chr1	11665988	11666679
chr1	11792065	11792504
chr1	11796980	11797819
chr1	11868427	11869036
chr1	11872547	11873482
chr1	12109601	12110300
chr1	12243905	12244778
chr1	12248665	12249567
chr1	12370408	12370845
chr1	12428376	12429420
chr1	12467174	12467831
chr1	12524230	12525281
chr1	12535938	12536837
chr1	12544300	12545022
chr1	12545584	12546298
chr1	12556290	12557253
chr1	12588404	12589070
chr1	12675115	12675808
chr1	12737563	12738108
chr1	12782461	12782947
chr1	13795523	13796200
chr1	13946093	13946908
chr1	14040570	14041193
chr1	14197859	14198440
chr1	14284410	14284860
chr1	14407739	14408591
chr1	14461480	14462065
chr1	14639534	14640377
chr1	14748356	14749099
chr1	14951900	14952568
chr1	15026792	15027364
chr1	15064300	15065502
chr1	15273765	15274325
chr1	15864998	15865753
chr1	15952394	15953011
chr1	15955206	15955586
chr1	15968489	15969256
chr1	16146994	16147804
chr1	16574573	16575821
chr1	16676248	16676738
chr1	16930471	16931591
chr1	16934606	16935462
chr1	17624439	17624963
chr1	17908464	17909039
chr1	18218800	18219302
chr1	18367518	18368200
chr1	18385636	18386327
chr1	18516763	18517203
chr1	18625084	18625755
chr1	18743772	18744149
chr1	19229795	19230354
chr1	19271295	19271866
chr1	19315200	19315898
chr1	19392750	19393283
chr1	19406345	19406846
chr1	19747024	19747672
chr1	19751251	19751900
chr1	19753587	19754275
chr1	19759737	19760414
chr1	19770715	19771258
chr1	19778717	19779092
chr1	19785338	19786211
chr1	19830967	19831733
chr1	19840937	19841439
chr1	19918233	19918519
chr1	19939828	19940363
chr1	19941432	19942070
chr1	19966466	19967006
chr1	20030153	20030689
chr1	20124420	20124905
chr1	20347838	20348611
chr1	20358676	20359450
chr1	20667891	20668556
chr1	20683309	20683842
chr1	21006574	21007023
chr1	21594299	21594754
chr1	21602716	21603329
chr1	21658589	21659147
chr1	21951957	21952656
chr1	22087318	22088097
chr1	22102349	22102998
chr1	22136662	22137417
chr1	22812341	22812906
chr1	23153157	23153858
chr1	23179999	23180359
chr1	23276276	23276887
chr1	23293968	23294627
chr1	23295714	23296260
chr1	23409934	23410637
chr1	23411226	23411808
chr1	23629942	23630731
chr1	23902724	23903203
chr1	24111230	24111745
chr1	24156760	24157279
chr1	24310633	24311682
chr1	24317442	24317879
chr1	24455454	24456503
chr1	24528433	24528995
chr1	24532814	24533597
chr1	24670048	24670519
chr1	24711151	24711869
chr1	24715976	24716946
chr1	24725435	24726041
chr1	24971533	24972229
chr1	25096761	25097158
chr1	25180304	25180740
chr1	25358604	25359413
chr1	25579210	25579694
chr1	25785335	25785973
chr1	25827319	25827990
chr1	25914077	25914734
chr1	26008261	26008938
chr1	26105805	26106277
chr1	26216179	26216671
chr1	26258901	26259452
chr1	26406439	26407212
chr1	26423908	26424677
chr1	26730954	26731618
chr1	26732690	26733289
chr1	26879227	26879753
chr1	26947170	26947735
chr1	27028768	27030070
chr1	27057838	27058423
chr1	27126073	27127037
chr1	27334390	27335030
chr1	27598907	27599500
chr1	27604294	27605091
chr1	27693152	27694032
chr1	27757069	27757731
chr1	27896630	27897463
chr1	28023882	28024409
chr1	28082145	28082843
chr1	28298066	28298764
chr1	28398705	28399560
chr1	28400088	28400745
chr1	28417237	28418313
chr1	28499101	28499697
chr1	28536061	28536650
chr1	28764339	28765367
chr1	29106626	29107119
chr1	29437597	29438024
chr1	29681307	29682253
chr1	30155305	30156424
chr1	30179076	30179866
chr1	30583448	30584129
chr1	30723169	30723957
chr1	30975080	30975593
chr1	31136865	31137893
chr1	31225826	31226084
chr1	31261154	31261860
chr1	31395750	31396366
chr1	31437126	31437848
chr1	31440089	31440220
chr1	31602424	31603073
chr1	31660253	31660819
chr1	31730988	31732065
chr1	31734520	31735342
chr1	31735849	31736734
chr1	31749559	31750607
chr1	31767370	31768036
chr1	31813527	31814308
chr1	31944268	31945152
chr1	32308279	32309032
chr1	32363076	32363844
chr1	32376427	32376947
chr1	32391915	32392569
chr1	32397596	32398493
chr1	32428068	32428761
chr1	32689541	32690492
chr1	32834528	32835191
chr1	32871744	32872765
chr1	32940197	32941233
chr1	32961603	32962667
chr1	32967208	32968169
chr1	33228919	33229513
chr1	33232719	33233485
chr1	33447036	33447853
chr1	33474232	33475109
