p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
3.49068544763123e-07	4.17503648017292	0.553	0.048	0.0667747182019168	chr1-240595483-240598738	4
5.12994075743491e-06	5.12333138281695	0.447	0.024	0.981326887252754	chr1-169128528-169137890	4
1.69483635581725e-05	3.23138948577985	0.474	0.048	1	chr12-19128473-19131610	4
1.95348492970002e-05	13.1122642568725	0.368	0	1	chr16-31112447-31115060	4
2.01758097880193e-05	4.12015020781217	0.421	0.024	1	chr17-50949496-50951339	4
2.55462869076791e-05	2.08752282981253	0.632	0.167	1	chr1-207807156-207814549	4
3.06404655274527e-05	3.75077658240886	0.421	0.024	1	chr1-33985426-33987160	4
3.06537819125957e-05	2.39395685015076	0.553	0.095	1	chr1-206555236-206560716	4
3.62570451960458e-05	2.70690313414992	0.5	0.095	1	chr1-229886826-229889976	4
4.20380148775074e-05	4.21257705721154	0.395	0.024	1	chr2-161307661-161309173	4
4.36580539020601e-05	12.4651731916292	0.342	0	1	chr2-156435336-156437582	4
4.36580539020601e-05	12.9416552274405	0.342	0	1	chr5-91365343-91375321	4
4.36580539020601e-05	12.9037816107987	0.342	0	1	chr20-43557463-43560053	4
5.98919265040473e-05	3.87357418627348	0.395	0.024	1	chr19-17225693-17227380	4
6.34911948930559e-05	3.74151089798432	0.395	0.024	1	chr8-101391518-101394336	4
6.86432803456923e-05	2.31930860049178	0.526	0.119	1	chr1-235072983-235075989	4
9.59753036387179e-05	12.5344875318312	0.316	0	1	chr1-148387938-148389422	4
9.59753036387179e-05	12.9163562310754	0.316	0	1	chr7-87996050-87997867	4
9.59753036387179e-05	12.3659349181952	0.316	0	1	chr12-104956776-104959987	4
9.69590800458104e-05	4.05637272911979	0.368	0.024	1	chr14-103126595-103129776	4
0.000111284274155254	2.73411543555457	0.447	0.071	1	chr6-42745020-42749485	4
0.000136797015209686	2.67927599828378	0.447	0.071	1	chr8-138788827-138792802	4
0.000142795035739685	2.524961381694	0.474	0.071	1	chr1-236147386-236151687	4
0.000145260849502942	3.4377382242047	0.368	0.024	1	chr13-20566232-20568340	4
0.000153779403279634	3.04222228153719	0.368	0.024	1	chr7-90766442-90768629	4
0.000158059562740353	3.2209111212703	0.395	0.048	1	chr7-2732589-2733796	4
0.000181080947278087	2.26903853174081	0.5	0.119	1	chr7-55963922-55967588	4
0.000206680775165127	3.05561020247032	0.395	0.048	1	chr1-246300421-246302196	4
0.000207711644157364	12.9554898274109	0.289	0	1	chr1-107597217-107599906	4
0.000207711644157364	12.4648773423859	0.289	0	1	chr1-151546938-151549784	4
0.000207711644157364	12.4730682411071	0.289	0	1	chr3-161220546-161222108	4
0.000207711644157364	12.884810040331	0.289	0	1	chr6-43495236-43497092	4
0.000207711644157364	12.2723626936119	0.289	0	1	chr7-139133008-139134540	4
