p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
6.03802100643765e-51	2.61905446512298	0.139	0.027	1.15503719040548e-45	chr1-169128528-169137890	1
4.68921746298539e-40	2.03708252030564	0.142	0.039	8.97019165364328e-35	chr16-64477837-64479311	1
4.40373956774187e-30	1.31591381116101	0.181	0.077	8.42408956871613e-25	chr9-26681634-26683727	1
2.31638774022361e-26	1.39085792120209	0.146	0.059	4.43111076378335e-21	chr5-51860319-51861268	1
1.02979187950405e-25	1.10234162955162	0.202	0.101	1.96993007797848e-20	chr9-116085945-116088222	1
2.05334008603572e-24	1.2791784311157	0.15	0.064	3.92791638418117e-19	chr5-35213377-35214827	1
9.77277931669833e-24	1.62652930116675	0.112	0.04	1.86947404660849e-18	chr18-45358716-45360310	1
1.06028656696093e-23	1.2579568877553	0.151	0.065	2.02826458540224e-18	chr10-110790022-110792103	1
8.24839246717941e-23	0.484480062286887	0.542	0.439	1.57786798861662e-17	chr1-169104657-169127526	1
1.3647399971747e-21	0.925890785093735	0.217	0.12	2.61066573019537e-16	chr3-139533751-139536030	1
7.65402901525526e-21	1.36678369373414	0.127	0.055	1.46416982644424e-15	chr11-36638226-36639667	1
1.23170801435875e-20	1.22475737079805	0.136	0.061	2.35618352898743e-15	chr7-51100443-51102257	1
2.42363478872494e-20	1.51050051853035	0.103	0.038	4.6362679327435e-15	chr15-81930659-81931837	1
1.68037419294687e-18	1.30495529278786	0.117	0.051	3.21445500865578e-13	chr20-22452313-22453663	1
5.47827137165029e-18	1.08860549654847	0.148	0.075	1.04796044376847e-12	chr18-27040710-27043477	1
5.77418576801771e-18	1.30456287355996	0.11	0.047	1.10456709230718e-12	chr4-57029839-57031428	1
1.19584325991297e-17	0.879501355091614	0.189	0.106	2.28757640561791e-12	chr3-5264730-5266082	1
1.57940974257365e-17	1.23328489674802	0.118	0.053	3.02131607295883e-12	chr4-26729161-26730862	1
4.10554831110102e-17	1.28889884442582	0.11	0.048	7.85366758623758e-12	chr1-51788726-51789802	1
5.73721159990484e-17	1.38306720814123	0.101	0.042	1.0974941557922e-11	chr1-102836690-102838672	1
1.00021439428053e-16	1.08331573542978	0.133	0.065	1.91335012339499e-11	chr8-3179581-3181412	1
1.12318753673806e-16	1.16157833730127	0.118	0.054	2.14859036652771e-11	chr1-69509542-69510551	1
3.11005253244379e-16	0.797807598570017	0.194	0.113	5.94934389141303e-11	chr3-188838869-188839840	1
4.79806451746824e-16	1.27434209037844	0.1	0.043	9.17840953804569e-11	chr3-105811793-105812802	1
2.2244429958206e-15	1.20727628107124	0.1	0.044	4.25522598442506e-10	chr21-37986491-37987685	1
3.69076518424945e-15	0.90475114515795	0.163	0.092	7.06021235155813e-10	chr9-19550132-19553824	1
2.16613449614538e-14	1.11893541129674	0.109	0.052	4.14368532305634e-09	chr7-47292608-47293709	1
2.25067997592461e-14	0.906921366370202	0.154	0.088	4.30541575314522e-09	chr3-102475716-102478966	1
3.16752686743736e-14	1.08349075987864	0.116	0.058	6.05928884579563e-09	chr5-93057279-93059532	1
3.32758575447498e-14	1.11087718556864	0.106	0.05	6.36547189316537e-09	chr9-122365827-122367015	1
6.06892620113109e-14	1.02792765090941	0.123	0.064	1.16094916871917e-08	chr1-150649347-150650828	1
9.76433084094144e-14	1.08807448641271	0.111	0.056	1.86785790388705e-08	chr4-65501656-65503053	1
2.84025579336872e-13	0.713886875662854	0.202	0.129	5.43323891736676e-08	chr14-38866039-38870081	1
5.11032561143904e-13	0.641542448054854	0.232	0.157	9.77574627514619e-08	chr11-17810596-17814205	1
5.62415911281876e-13	0.976890767144813	0.118	0.062	1.07586789332755e-07	chr13-40141351-40142470	1
5.63832745377658e-13	1.16347219435865	0.101	0.05	1.07857821194274e-07	chr8-74734024-74735990	1
8.53234471030772e-13	1.04680687400269	0.107	0.054	1.6321863490136e-07	chr5-27907229-27908790	1
2.93479208119657e-12	0.657657397946672	0.211	0.14	5.61408116380417e-07	chr8-35871912-35873264	1
