p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.000148428224650331	12.6009795424756	0.29	0	1	chr3-3636255-3637693	4
0.000303357480964326	2.96349527721044	0.355	0.048	1	chr3-132416599-132419011	4
0.000400020923186527	12.0876966489468	0.258	0	1	chr19-45177671-45179969	4
0.000649458777832294	12.3034416426046	0.242	0	1	chr5-38782769-38783692	4
0.000818439951101514	4.39784174439498	0.274	0.024	1	chr1-169128528-169137890	4
0.000857167487786292	2.60075561617155	0.339	0.048	1	chr3-48634494-48636224	4
0.00104715345637996	12.3058402763475	0.226	0	1	chr8-127893709-127897383	4
0.00121303083960372	2.88146266761209	0.306	0.048	1	chr16-30570295-30572705	4
0.00123467059083746	2.29649156202129	0.355	0.071	1	chr1-113389045-113392500	4
0.00123729353189684	1.94247473570433	0.403	0.119	1	chr10-68330796-68333480	4
0.00125097688584734	1.54647860662149	0.5	0.19	1	chr8-73292458-73297578	4
0.00167147085421652	3.52229814418334	0.258	0.024	1	chr15-78298910-78300371	4
0.0016773600480687	12.2267354752297	0.21	0	1	chr1-51616722-51617930	4
0.0016773600480687	12.4334909617496	0.21	0	1	chr1-99788486-99789749	4
0.0016773600480687	12.1616484125173	0.21	0	1	chr3-32780802-32781941	4
0.0016773600480687	12.1718353426398	0.21	0	1	chr7-16812792-16814773	4
0.0016773600480687	12.2759768440563	0.21	0	1	chr7-39648852-39649811	4
0.0016773600480687	12.2161779623785	0.21	0	1	chr20-35171547-35172541	4
0.00168186781355697	2.5996506229435	0.306	0.048	1	chr20-37526279-37528719	4
0.00179285024766581	3.39906870452262	0.258	0.024	1	chr19-17225693-17227380	4
0.00195914659826742	2.27795022394083	0.339	0.071	1	chr20-5118891-5120637	4
0.00197421272364078	2.42954180965402	0.306	0.048	1	chr3-187742065-187746157	4
0.00198594915612283	1.68802023894508	0.387	0.095	1	chr3-130110615-130113761	4
0.00206228768047155	1.99602087116905	0.371	0.095	1	chr2-203238367-203240263	4
0.00228429224596672	2.86723773371661	0.258	0.024	1	chr16-591768-594289	4
0.00234120876865566	2.41717837291299	0.306	0.071	1	chr11-79294711-79295759	4
0.00237469008502041	3.48067673004611	0.242	0.024	1	chr7-47292608-47293709	4
0.00241442168929918	2.46201468251811	0.306	0.071	1	chr3-111858882-111861238	4
0.0026704633665485	12.3953258958849	0.194	0	1	chr1-93755166-93756251	4
0.0026704633665485	12.0914746241313	0.194	0	1	chr5-34486100-34488175	4
0.0026704633665485	11.9500396296899	0.194	0	1	chr6-33730793-33733218	4
0.0026704633665485	11.8593727751261	0.194	0	1	chr11-26331653-26333088	4
0.0026704633665485	11.9770800468389	0.194	0	1	chr17-73576332-73577955	4
0.0026704633665485	12.4326652433207	0.194	0	1	chr19-1400210-1402006	4
0.00303512745703278	2.78802677382219	0.274	0.048	1	chr8-116638948-116641814	4
0.00313221992451935	3.11654597799278	0.242	0.024	1	chr1-10793097-10797156	4
0.00323419276886523	1.71840853617128	0.403	0.143	1	chr14-23285164-23287300	4
0.00323482258606529	2.66294369391348	0.274	0.048	1	chr11-84987349-84988506	4
0.00325664948581478	2.3882461075265	0.29	0.048	1	chr14-64913719-64915226	4
0.00327641421001327	1.94281614928401	0.355	0.095	1	chr9-21801595-21804281	4
0.00347199237324786	2.2270309669206	0.306	0.071	1	chr17-78186291-78188668	4
0.00350113010081351	1.16690230869879	0.548	0.262	1	chr8-109333315-109335422	4
0.00357380189732216	2.15357206664089	0.29	0.048	1	chr17-28945342-28947679	4
0.00358837218555471	2.43029227177911	0.242	0.024	1	chr19-40432916-40434734	4
0.00368457478007683	2.21122343122751	0.306	0.071	1	chr1-28641995-28644506	4
0.00378331767289149	2.36762805825473	0.29	0.071	1	chr2-75646142-75648190	4
0.00401742876871248	2.48410681828017	0.29	0.071	1	chr8-47958776-47962026	4
0.00402490699111688	1.55571053709884	0.419	0.167	1	chr19-7618147-7620648	4
0.0042277075544485	12.0899457923332	0.177	0	1	chr4-28128687-28130772	4
0.0042277075544485	11.9936549868901	0.177	0	1	chr6-104413682-104415943	4
0.0042277075544485	11.5236532231643	0.177	0	1	chr7-139133008-139134540	4
0.0042277075544485	12.5855985695451	0.177	0	1	chr8-18254625-18255361	4
0.0042277075544485	12.4537863566456	0.177	0	1	chr13-20110216-20111046	4
0.0042277075544485	12.5616643393879	0.177	0	1	chr14-39070886-39071662	4
0.0042277075544485	12.0143049625048	0.177	0	1	chr14-105351905-105352717	4
0.0042277075544485	11.9720558252385	0.177	0	1	chr15-47290564-47294212	4
0.0044453336616862	1.79425500483514	0.355	0.095	1	chr2-105037203-105039231	4
0.00465646754222591	1.53059921536637	0.403	0.143	1	chr4-2534813-2538176	4
0.0046703478740757	2.54565898778356	0.258	0.048	1	chr3-16482662-16483600	4
0.0046703478740757	2.73474938857036	0.258	0.048	1	chr4-102759707-102761693	4
0.00485217680905386	2.44685532908588	0.274	0.048	1	chr10-121572560-121574073	4
0.00512953606487603	2.5666911178083	0.258	0.048	1	chr9-98838236-98839256	4
0.0052887241749502	1.58790852591556	0.371	0.095	1	chr3-149812034-149814621	4
0.0052906243697688	1.90022324466235	0.339	0.095	1	chr12-66168396-66170517	4
0.00541605300371421	2.92287216966709	0.226	0.024	1	chr3-50319873-50322318	4
0.00541605300371421	2.92171485047121	0.226	0.024	1	chr4-88630538-88632183	4
0.00561529537810015	3.67760081245276	0.21	0.024	1	chr19-12783692-12787407	4
0.00562914859271937	2.56071851691497	0.258	0.048	1	chr2-85420410-85422255	4
0.00578374625374376	1.90177973030578	0.323	0.095	1	chr1-1162192-1166239	4
0.00585972960977042	1.99181607331646	0.306	0.071	1	chr13-30420826-30422996	4
0.0059861875963922	2.29991918738145	0.258	0.048	1	chr1-223992156-223994125	4
0.00601239543605791	3.4363942104346	0.21	0.024	1	chr5-168963597-168965027	4
0.00601239543605791	3.54338093548367	0.21	0.024	1	chr10-129689142-129691690	4
0.00636350471253456	2.4241402169666	0.258	0.048	1	chr9-26681634-26683727	4
0.00636350471253456	2.40297356788606	0.258	0.048	1	chr15-86402621-86404583	4
0.006434621164777	3.24373620804371	0.21	0.024	1	chr2-3517970-3520196	4
0.006434621164777	3.33878282787923	0.21	0.024	1	chr10-110433395-110434402	4
0.00645167741790985	1.89741940025513	0.323	0.095	1	chr9-127953998-127956226	4
0.00656007566178613	2.43950957740962	0.258	0.048	1	chr7-155204131-155205013	4
0.00665558073345632	3.19576724947484	0.21	0.024	1	chr1-233843417-233844371	4
0.0066593366003328	11.7249755086486	0.161	0	1	chr1-28328324-28329954	4
0.0066593366003328	11.8113311560055	0.161	0	1	chr1-50977465-50978793	4
0.0066593366003328	12.3961996254205	0.161	0	1	chr1-160973101-160974247	4
0.0066593366003328	12.2876098062157	0.161	0	1	chr3-31748290-31749357	4
0.0066593366003328	12.0721746563194	0.161	0	1	chr3-56992039-56993064	4
0.0066593366003328	12.2512180953573	0.161	0	1	chr3-130900557-130901882	4
0.0066593366003328	11.9380355166366	0.161	0	1	chr3-160784387-160785376	4
0.0066593366003328	12.4815990792692	0.161	0	1	chr3-170697681-170698601	4
0.0066593366003328	12.0890559077683	0.161	0	1	chr4-48991188-48993558	4
0.0066593366003328	12.3200977562182	0.161	0	1	chr4-79172267-79173730	4
0.0066593366003328	12.083877523505	0.161	0	1	chr4-183406963-183407710	4
0.0066593366003328	12.1707638111343	0.161	0	1	chr5-59441284-59442721	4
0.0066593366003328	12.1212996491332	0.161	0	1	chr7-143120345-143121645	4
0.0066593366003328	11.8184456327151	0.161	0	1	chr8-3179581-3181412	4
0.0066593366003328	12.1607681173976	0.161	0	1	chr8-15677058-15678065	4
0.0066593366003328	12.3837525011515	0.161	0	1	chr10-72629789-72630594	4
0.0066593366003328	12.3822292431169	0.161	0	1	chr11-12066713-12067610	4
0.0066593366003328	11.7016563510316	0.161	0	1	chr11-111870508-111872200	4
0.0066593366003328	11.5372800142441	0.161	0	1	chr16-67456243-67458030	4
0.0066593366003328	12.2417279452117	0.161	0	1	chr22-38114407-38115106	4
0.00674393080703962	1.76879305331353	0.339	0.095	1	chr15-82538911-82541608	4
0.00688333846442568	3.20462015200725	0.21	0.024	1	chr8-11650678-11651938	4
0.00691870179223982	2.69038582334921	0.242	0.048	1	chr8-42152374-42153965	4
0.00705235431190974	1.67013719065104	0.355	0.119	1	chr13-110705332-110707655	4
0.00730275152358916	1.77914295988183	0.339	0.095	1	chr5-135031435-135035839	4
0.00739768774858872	2.06403450796707	0.29	0.071	1	chr18-12059281-12060873	4
0.00751508918334511	1.29181453496569	0.452	0.19	1	chr15-90934022-90936042	4
0.00753943133362165	1.8930463820156	0.306	0.071	1	chr5-138573579-138576394	4
0.00758813623573522	2.52643823774519	0.242	0.048	1	chr11-67352750-67354140	4
0.00760921821700047	3.07333044289579	0.21	0.024	1	chr1-44587838-44588645	4
0.00781443439362751	1.64238689115536	0.355	0.119	1	chr4-112636487-112638138	4
0.00784415404689677	1.91677468818937	0.306	0.095	1	chr5-157265388-157268640	4
0.00785394394117446	2.24205328684018	0.274	0.071	1	chr11-120814709-120817764	4
0.00786600508302712	2.87738065320919	0.21	0.024	1	chr18-74495352-74497660	4
0.00825399472811778	1.35179706573454	0.403	0.143	1	chr3-98592591-98594391	4
0.00840298423966716	2.8076929809561	0.21	0.024	1	chr5-176837364-176838133	4
0.00840298423966716	2.67332310311156	0.21	0.024	1	chr10-59708914-59710730	4
0.00840298423966716	2.74641892720507	0.21	0.024	1	chr22-11065362-11067724	4
0.00900939794262242	3.39291363634102	0.194	0.024	1	chr13-72726954-72728384	4
0.00900939794262242	3.56622074459538	0.194	0.024	1	chr20-1503504-1504172	4
0.00938102320398764	2.36708130327478	0.242	0.048	1	chr11-32890811-32893880	4
0.00938102320398764	2.37304884096194	0.242	0.048	1	chr22-31345332-31348195	4
0.0095735108108341	2.07179817405452	0.274	0.071	1	chr16-31179064-31183041	4
0.00966262129962852	1.60538036091059	0.339	0.119	1	chr17-21211992-21215341	4
0.00966587300832069	2.23114544958168	0.242	0.048	1	chr12-50400114-50402950	4
0.00995840788944501	2.27141626252458	0.242	0.048	1	chr13-99980030-99984099	4
0.0103005059544957	3.18496262747001	0.194	0.024	1	chr5-15489446-15490486	4
0.0103005059544957	3.23610737570196	0.194	0.024	1	chr16-50099440-50100639	4
0.0104439518198944	11.5920325997138	0.145	0	1	chr3-45779848-45781389	4
0.0104439518198944	12.104793289499	0.145	0	1	chr3-69107543-69109526	4
0.0104439518198944	12.3586048560811	0.145	0	1	chr3-140631123-140631939	4
0.0104439518198944	12.1189407125873	0.145	0	1	chr3-148700190-148700981	4
0.0104439518198944	11.4895303233868	0.145	0	1	chr3-161220546-161222108	4
0.0104439518198944	12.0344368486143	0.145	0	1	chr3-194593031-194594040	4
0.0104439518198944	11.8205831984232	0.145	0	1	chr4-3671680-3672659	4
0.0104439518198944	11.9429481953008	0.145	0	1	chr4-71784050-71785884	4
