p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
2.41994815571338e-218	4.02145784028603	0.366	0.027	4.62921562499036e-213	chr1-240595483-240598738	1
4.43053005888548e-211	2.80865231292445	0.436	0.069	8.47533817084439e-206	chr1-235072983-235075989	1
4.80264479181751e-197	3.98341414725271	0.34	0.027	9.1871713280594e-192	chr1-169128528-169137890	1
5.49032279268985e-188	4.59564846079565	0.304	0.014	1.05026580830481e-182	chr1-202106870-202109160	1
4.91214093108175e-171	4.58377077084071	0.28	0.013	9.39663087270353e-166	chr5-91365343-91375321	1
1.81773145565608e-141	5.26081544411164	0.229	0.008	3.47721121078274e-136	chr1-222659643-222668317	1
7.34703531385778e-141	12.0313342014307	0.209	0	1.40544377332911e-135	chr11-3041382-3044477	1
1.12422819359006e-140	2.81610698156191	0.312	0.05	2.15058108064618e-135	chr8-138788827-138792802	1
1.89121467850599e-129	2.22267717226083	0.352	0.08	3.61778020710125e-124	chr1-226944283-226947333	1
4.61027461434452e-129	3.07507844210687	0.269	0.034	8.81917872076421e-124	chr2-217896878-217900845	1
1.74080656265125e-125	2.83755121193948	0.281	0.043	3.33005850595808e-120	chr1-54272636-54275868	1
3.46029790121133e-123	2.78048651968978	0.279	0.043	6.6193422671432e-118	chr4-183987156-183990082	1
1.38438472242398e-121	1.98306465259588	0.372	0.102	2.64824491091373e-116	chr1-229886826-229889976	1
4.60792408230178e-115	3.89210134871593	0.21	0.015	8.81468229399837e-110	chr10-43025691-43028889	1
9.30032909665066e-112	3.8421599735774	0.206	0.015	1.77909715421469e-106	chr17-66975307-66979103	1
2.11472654856037e-110	3.32222129160336	0.224	0.025	4.04534500380308e-105	chr12-124678977-124680444	1
2.89830788176333e-110	1.261349048879	0.548	0.261	5.54428907934034e-105	chr1-234956838-234964911	1
5.78757762318164e-109	4.4192087075456	0.188	0.009	1.10712887384891e-103	chr11-58922305-58925243	1
9.32996872933913e-109	1.54561772744008	0.444	0.17	1.7847670381102e-103	chr1-206684373-206694759	1
9.54846928724652e-108	2.75611762027959	0.249	0.038	1.82656488383454e-102	chr12-109914079-109916250	1
9.32725212932558e-106	3.50122065600977	0.207	0.02	1.78424736882721e-100	chr6-41712232-41714063	1
2.38058309846802e-103	2.52202052106975	0.26	0.048	4.55391263238342e-98	chr1-217076183-217079144	1
2.59465996940685e-100	12.0548507946683	0.152	0	4.96342884187713e-95	chr10-132630861-132632678	1
4.92091010074126e-100	11.9134866328795	0.152	0	9.41340576811198e-95	chr1-72692869-72694344	1
6.97519611061194e-100	2.16784590344687	0.287	0.066	1.3343131647834e-94	chr3-186974357-186977916	1
1.59475515131032e-99	7.63838350753813	0.154	0.001	3.05067091914757e-94	chr16-31112447-31115060	1
1.29221379821989e-97	1.92534353120736	0.318	0.088	2.47192746316676e-92	chr8-144498322-144504619	1
1.64258398033262e-95	4.05359654986627	0.174	0.011	3.14216459933747e-90	chr15-42023942-42025775	1
5.28379799776263e-94	4.38483515395098	0.164	0.008	1.010758854184e-88	chr6-39083164-39087389	1
5.30698886822524e-94	1.86631686283593	0.315	0.088	1.01519512855828e-88	chr6-81751940-81754504	1
3.32719141716955e-93	3.8597149923907	0.176	0.014	6.36471754956032e-88	chr20-43557463-43560053	1
2.85964323681414e-91	2.51657121834634	0.231	0.042	5.47032593343124e-86	chr1-102836690-102838672	1
1.40058887356042e-89	4.95343713740464	0.152	0.006	2.67924247978867e-84	chr17-81854628-81856741	1
1.63813977229178e-89	3.9012638406464	0.166	0.012	3.13366309600783e-84	chr1-5485013-5486766	1
1.93949767675698e-89	3.52620001501386	0.176	0.016	3.7101426857755e-84	chr1-177274361-177277083	1
2.41584968009444e-89	0.894637640878086	0.662	0.439	4.62137548703985e-84	chr1-169104657-169127526	1
3.00308397270205e-89	1.75531408604778	0.324	0.099	5.74471945474066e-84	chr5-91024015-91029174	1
4.89245471590256e-89	3.53726716899403	0.176	0.016	9.35897232423865e-84	chr3-4167303-4169904	1
1.49704513720272e-88	2.63809786992005	0.217	0.037	2.86375752476058e-83	chr1-107680397-107684757	1
7.39397987195345e-88	0.769156859634428	0.72	0.515	1.41442398562546e-82	chr1-155123709-155137365	1
6.29902397045166e-86	4.46597901298586	0.152	0.008	1.20496549140358e-80	chr1-175519923-175522013	1
1.47979091090243e-85	2.58009220336079	0.21	0.034	2.83075122510169e-80	chr1-161013128-161014647	1
1.83145330247667e-85	2.41454472044668	0.225	0.043	3.50346028043972e-80	chr1-226697047-226699233	1
8.50562277067531e-85	2.88716083959915	0.197	0.03	1.62707460229356e-79	chr6-110595873-110599282	1
5.13917624124191e-84	2.99752915808482	0.185	0.024	9.83093579892129e-79	chr1-207844711-207846394	1
1.31357055927341e-83	3.16556258999942	0.177	0.02	2.51278166565648e-78	chr1-1157278-1159120	1
4.8479267061942e-83	3.21233051211563	0.178	0.022	9.27379291334712e-78	chr1-162371696-162374524	1
7.17012566198534e-83	2.2506141420457	0.233	0.049	1.37160201838382e-77	chr1-9835303-9836969	1
7.95362273928553e-83	0.901689533544908	0.626	0.376	1.52148030828889e-77	chr6-73511670-73522485	1
4.59893031530067e-82	3.21335531163972	0.172	0.019	8.79747775735126e-77	chr6-82363164-82365785	1
4.50966803306833e-81	2.4977865925638	0.209	0.038	8.62672436717774e-76	chr4-20882115-20884480	1
6.11545155559935e-81	2.39720980484258	0.217	0.043	1.16984918987682e-75	chr16-11296378-11298437	1
1.37342648318217e-80	3.66847311622922	0.158	0.014	2.62728245673851e-75	chr12-38122792-38125538	1
2.33465152760552e-80	1.7710470846172	0.291	0.086	4.46604829321769e-75	chr7-75611216-75612593	1
3.33136734000609e-80	2.05151698049259	0.246	0.059	6.37270583939125e-75	chr12-124421632-124423962	1
6.53106739105427e-80	1.73028457625625	0.304	0.098	1.24935400550433e-74	chr6-39088169-39094010	1
1.67221515988219e-79	3.11270589705223	0.174	0.022	3.19884726794503e-74	chr8-138672338-138673981	1
5.39762062218714e-79	2.92250607525021	0.179	0.025	1.03253243930067e-73	chr18-12009398-12013862	1
8.49520178458745e-79	3.13357597860412	0.168	0.02	1.62508113018087e-73	chr8-138259499-138262518	1
1.18764637476607e-78	2.5746794278452	0.2	0.036	2.271896256145e-73	chr17-39631114-39633533	1
1.38101104583264e-78	1.35809992704914	0.388	0.158	2.6417912700151e-73	chr1-207807156-207814549	1
1.54418999593091e-77	2.49823925391852	0.201	0.037	2.95394281081608e-72	chr17-50949496-50951339	1
1.08248244602896e-76	3.58796074399308	0.15	0.013	2.07072397030664e-71	chr6-74182554-74183759	1
1.21024844217961e-75	1.55845088549452	0.32	0.112	2.31513265498306e-70	chr14-90511824-90514677	1
3.81974869123997e-75	2.20250444080742	0.219	0.049	7.30695006142058e-70	chr1-148387938-148389422	1
7.41521483385105e-75	3.13889111888563	0.16	0.019	1.4184861064267e-69	chr2-118061101-118063285	1
6.66281410234123e-74	3.42945091175605	0.152	0.016	1.27455636089326e-68	chr13-112901392-112904078	1
6.77649884062847e-74	3.22192583175336	0.156	0.017	1.29630356921918e-68	chr6-53614623-53616765	1
